mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,Cluster,GMM_Confidence,Recon_Error,Player
0.7691312,-0.062442623,0.56719214,-0.036480296,-0.16799912,-0.059732445,0.38800555,0.609923,-1.426896,1.2035552,0.6244221,0.38877475,0.07452949,0.9951621,-1.3096635,-1.6759653,4,1.0,0.46468896,Amath
-0.00656493,0.04343259,-0.105507314,-0.06602676,-0.15346354,-0.21450384,-0.17039137,0.030554276,-0.0909222,-0.091256246,-0.00992332,0.04899771,0.18730235,-0.003215448,-0.13906229,-0.20313913,4,0.9663803,0.17909047,Jordan Amavi
-0.013887733,0.14574057,-0.21132873,0.0032660738,0.15705664,-0.28860468,-0.27436304,0.09970409,0.15334189,0.029382646,0.11117885,-0.26282245,0.00072135776,-0.18220896,0.039754532,-0.024958815,1,0.9999886,0.34652686,Aurele Amenda
-0.6074997,0.3953216,0.4775455,-0.22221938,0.52883464,-0.41136366,0.24276946,-0.15725905,1.546101,-0.68239325,-1.3351766,0.4082716,-0.1406784,-0.4485009,0.46838003,1.3392426,5,1.0,0.14447698,Kelvin Amian
0.17077534,0.22767848,0.12955526,-0.24838866,0.12249473,-0.200491,0.14688785,0.19014668,-0.56192607,0.4467726,0.22117811,0.08095518,0.08444319,0.45904607,-0.445287,-0.60375947,4,0.99997336,0.15201238,Michael Amir Murillo
-0.75860465,-0.14400405,0.07861756,-0.21766806,0.3610771,0.20242715,0.559912,0.16942164,1.8409592,-1.0967717,-1.0128285,0.0065431083,0.033185177,-0.9600178,0.3565023,1.3539537,5,1.0,0.63703084,Nadiem Amiri
-0.729527,0.4926478,0.2897012,-0.30314687,0.79517573,-0.61333454,-0.46267045,-0.025684252,1.5925732,-0.8109646,-1.3648329,0.51197445,-0.042203326,-0.71455544,0.7492181,0.7540641,5,1.0,0.15373464,Samuel Amo-Ameyaw
-0.3150258,0.6473856,0.42100346,-0.40951216,0.18468168,-0.76121366,-0.18443304,-0.0736361,0.6637987,-0.24362716,-0.9579806,0.59164494,0.02389697,0.06697987,0.3638876,0.17022166,0,0.6039425,0.11318896,Samuel Amo-Ameyaw
0.19162294,0.46234182,0.0837716,-0.35050502,0.12636912,-0.49628705,-0.24986362,0.3373657,0.0182859,0.3570182,0.14534053,0.0039689587,0.037516505,0.48444527,0.16588786,-0.38505635,4,1.0,0.41049424,Mathis Amougou
-0.18324623,-0.119643815,-0.20844446,0.16697048,0.18286727,0.15434495,0.6121579,-0.102812394,0.94415295,-0.51706064,-0.37627956,-0.44316503,-0.3544489,-0.9546783,0.047670662,0.83761775,2,1.0,0.09033998,Mathis Amougou
-0.06170287,-0.1409165,-0.4088214,0.022831071,-0.048677437,0.3121087,0.699329,0.1239066,0.7969588,-0.58890617,-0.19908729,-0.6945008,-0.23947755,-1.09761,-0.096818216,0.66426075,2,1.0,0.054326236,Mohamed Amoura
-0.74859065,0.77629465,0.6579311,-0.41164702,0.6119447,-0.9701914,-0.63193035,0.07152879,1.2265254,-0.35056266,-1.3247229,0.9651211,0.14542231,-0.1391235,1.098326,0.4246883,5,1.0,0.10348749,Sofyan Amrabat
0.303784,-0.5711825,-0.756783,0.30971667,-0.878768,0.39786872,0.6990738,0.6108145,-0.7896725,0.36393723,1.7640712,-1.4225847,-0.326956,-0.31533158,-0.8685081,-0.19580775,7,1.0,0.2747232,Joachim Andersen
0.15174796,-0.091269605,-0.4106359,0.0066872574,-0.06349999,0.16186877,0.3903073,0.13297567,0.11468737,-0.2908392,0.16654208,-0.5867293,-0.11855523,-0.5592077,-0.26954535,0.24296877,1,0.9641792,0.030810064,Joachim Andersen
0.6947839,1.0980959,2.6439972,-0.26448154,-0.027265273,-1.3239816,-0.7843627,0.57670236,-1.871166,1.6504409,-1.0082984,2.9101884,0.54852337,2.6830544,-0.16448751,-3.0004282,3,1.0,0.29730397,Elliot Anderson
-0.21096712,-0.5158411,-0.4218619,0.27070037,-0.23910825,0.61055166,1.0669297,0.002592817,1.0565213,-0.72324115,-0.015347486,-1.1239631,-0.25953934,-1.5278368,-0.10013036,0.971946,2,1.0,0.17799205,André
-0.14110804,-0.57324314,-0.59923506,0.37634894,-0.64848226,0.78315157,1.0838126,0.050804228,0.6522572,-0.70452404,0.25136206,-1.0003979,-0.066078275,-1.4074415,-0.25743926,0.7425413,2,1.0,0.44372758,Benjamin André
-0.56403786,0.40900448,0.6819604,-0.29436153,0.14781101,-0.64736915,0.16075338,0.10513833,0.97776973,-0.376754,-1.2918507,0.9135295,0.09149303,0.14304566,0.49026376,0.602008,5,0.99999905,0.19100861,Marcos André
-0.3405383,-0.54587924,-0.37796408,0.24462259,-0.2863732,0.77541727,1.0822486,0.1977649,1.178214,-0.9188145,-0.15248084,-0.9088281,-0.11059791,-1.5422208,-0.056164637,1.0545484,2,1.0,0.46355945,Robert Andrich
-1.1569024,0.4184301,0.3834418,-0.28590187,0.965535,-0.68361646,-0.2991552,-0.09655422,2.0435767,-1.0190401,-1.6841142,0.63086325,-0.04949632,-0.7637982,0.8464936,1.1084545,5,1.0,0.11796647,Angeliño
-0.06640049,-0.10833194,-0.23377569,0.09980689,0.19267063,0.12718737,0.58492935,-0.095768675,0.8648665,-0.5050538,-0.2762001,-0.5472759,-0.37939322,-0.98265916,-0.022163227,0.7721558,2,0.99983215,0.071407095,Lorenzo Anghelè
-1.2700438,0.5546354,0.5288552,-0.33694634,1.1206641,-0.74373066,-0.5241864,-0.10583469,2.1595254,-1.0526273,-1.8543303,0.71942407,-0.071897775,-0.934876,1.033117,1.1099033,5,1.0,0.1513321,Faustino Anjorin
-0.15041375,0.5279408,0.6556821,-0.32236445,0.05409724,-0.8403112,-0.18292521,-0.025631376,0.04327044,0.1366013,-0.76628184,1.1022496,0.24429816,0.6043814,0.14707646,-0.27651986,0,0.9899184,0.072200984,Waldemar Anton
-0.020761602,0.24585304,0.036976002,-0.2802864,0.22138457,-0.25670266,0.038303867,-0.13027017,0.63582206,-0.31341213,-0.567018,0.1120719,0.036445104,-0.26240247,0.12191214,0.39518374,5,0.99807733,0.038053535,Leandro Antonetti
0.07634185,0.08283399,0.14160545,-0.22402576,0.052816864,-0.27102718,0.09665538,-0.08098601,0.21611974,-0.052097905,-0.2923276,0.30127588,0.13375959,0.11718109,-0.061320618,0.079274945,0,1.0,0.13253316,Kyllian Antonio
0.50627,0.8649716,2.1559756,-0.2378948,-0.06495395,-1.135846,-0.48508036,0.31342953,-1.3466183,1.3061682,-0.98031306,2.434525,0.5246006,1.9539018,0.0773879,-2.2325447,3,1.0,0.1614005,Michail Antonio
-0.4577968,0.32277155,0.42477793,-0.31575117,0.395834,-0.29613402,0.31148565,-0.030242845,1.2699897,-0.5916161,-1.2371742,0.3344127,-0.12434977,-0.44848877,0.31271702,0.94549,5,1.0,0.14265242,Antoniu
0.6561316,-0.018439844,0.7484096,-0.13869926,-0.30259532,-0.47446918,0.14253937,0.42845875,-0.93802786,0.68944496,-0.17994922,0.8581272,0.030443408,1.1133842,-0.8520227,-1.3601696,4,1.0,0.7043737,Antony
-0.5206793,0.24056506,0.20741649,-0.19425775,0.68375397,-0.2978761,0.25700665,-0.08209136,1.6263573,-0.8854422,-1.3996203,0.010721311,-0.24573204,-0.87137765,0.38229138,1.1040941,5,0.9999504,0.1365754,Antony
0.3655815,0.0879871,-0.500616,-0.15450428,0.3119233,-0.060504057,0.3803128,0.6570502,-1.4156277,1.2253702,1.3272175,-0.15878859,0.041957,0.6735527,-1.2291898,-1.1245475,7,0.99999815,0.37519836,Anuar
0.3131119,-0.35998458,-0.93373233,0.11431688,-0.5404718,0.28820756,0.8655441,0.7596009,-1.1454188,0.85656434,2.0692284,-1.3799359,-0.23310724,0.057402167,-1.1907878,-0.46585295,7,1.0,0.33363438,Dennis Appiah
-0.04804396,-0.25529313,-0.31127328,0.15292177,-0.039097648,0.29796904,0.6461865,-0.015565261,0.7030151,-0.4717113,-0.06771999,-0.6941011,-0.26222724,-0.9773126,-0.06594313,0.67728555,2,0.9998913,0.050400943,Aritz Arambarri
-0.41804677,-0.28139186,-0.26459664,0.23326734,0.1719168,0.21027066,0.9258941,-0.09275499,1.4973664,-0.8328016,-0.5750897,-0.8336526,-0.48644903,-1.5407013,0.115018174,1.0314615,2,1.0,0.08467917,Mauro Arambarri
0.11219448,-0.54685146,-0.67949,0.3882294,-0.94241554,0.4899568,0.8967759,0.289333,-0.0143467,-0.193452,1.1755334,-1.4995437,-0.29844868,-0.96422046,-0.4573593,0.3273238,1,1.0,0.19944888,Jon Aramburu
-1.5212245,1.0194222,0.88774455,-0.5763104,1.3411145,-1.0716039,-0.8260897,-0.07170299,2.3572373,-1.0629405,-2.2128754,1.3634753,0.015581153,-0.6352188,1.6507248,1.1763219,5,1.0,0.11195713,Julian Araujo
0.024833798,-0.66763985,-0.63548386,0.3721639,-0.86378837,0.77602786,1.0805326,0.07795393,0.34925833,-0.5308664,0.59396636,-1.1141698,-0.11854521,-1.2639027,-0.39030206,0.53906107,2,0.94522566,0.405933,Ronald Araújo
-0.232676,0.19910938,0.28382236,-0.21697067,0.16007943,-0.22080347,0.36785668,-0.054998413,0.9886733,-0.37341025,-0.9619261,0.21267755,-0.030390035,-0.41220096,0.15372558,0.710937,5,1.0,0.09981875,Cameron Archer
-0.65665764,0.28143087,0.42103946,-0.15062472,0.59878826,-0.3218014,0.3508352,-0.10638571,1.5709931,-0.7159826,-1.4173417,0.3345421,-0.2065784,-0.66927797,0.4318105,1.2546118,5,1.0,0.09447801,Carlens Arcus
0.018951707,-0.40827784,-0.47355586,0.25955975,-0.45970187,0.4058504,0.7893116,0.058358178,0.48473594,-0.4167932,0.40546495,-1.2630577,-0.2949098,-1.1867678,-0.2427477,0.6150741,1,1.0,0.11916135,Alphonse Areola
0.090164974,-0.0517456,-0.20010482,0.0032713376,-0.053879987,0.19558465,0.3216892,0.13822097,0.113907024,-0.13887234,-0.022245131,-0.42761958,-0.08284751,-0.45359853,-0.15507257,0.16044778,1,0.9999791,0.059447486,Adu Ares
-0.27978984,2.528774,3.541985,-0.42038855,1.3885803,-2.3601272,-2.5131097,0.4872213,-1.812242,2.424425,-1.7172172,3.9302452,0.51191527,2.9675872,2.413167,-3.2564597,3,1.0,0.36184385,Jesús Areso
0.18184842,-0.011204943,-0.12901597,-0.018003449,-0.017407782,-0.01213765,0.12134443,0.32924378,-0.98338044,0.7001694,0.7063682,-0.0582775,0.0025994703,0.44465402,-0.8657191,-0.8609735,7,0.93839055,0.17636783,David Argüelles
0.81520724,0.27340776,0.9401838,-0.3980771,0.20106621,-0.6349106,0.19340824,0.6464077,-1.8411518,1.7839674,0.52657294,1.3103379,0.123219095,2.1094031,-1.4676836,-2.6294334,4,1.0,0.33531913,Joe Aribo
-0.4017089,0.02166539,0.04309967,-0.30198124,0.30035216,0.121441916,0.4020149,0.14292866,1.2297165,-0.67741644,-0.960598,0.066125795,0.058778606,-0.74471414,0.15334725,0.9528541,2,0.9998397,0.28437093,Adam Armstrong
-0.62654704,1.5254564,1.8010905,-0.2753488,0.7272397,-1.4920789,-1.2557399,0.24963747,-0.59927404,0.789934,-1.5130948,2.42382,0.27831823,1.5890348,1.390727,-1.2426444,3,1.0,0.14094889,Harrison Armstrong
0.2794287,-0.015296273,-0.40128297,-0.15788709,0.07017268,0.13395524,0.5640904,0.53279173,-0.70075417,0.5554963,1.0634167,-0.6093667,-0.105033934,0.040460937,-0.7140646,-0.35470977,7,1.0,0.14218421,José Arnaiz
0.023390979,0.41054884,0.44390494,-0.37817746,0.0139088845,-0.53543085,0.05795826,-0.07223059,0.14307725,0.06543037,-0.6167475,0.75658005,0.17630374,0.39378914,-0.011108868,-0.00022420567,0,0.9999666,0.13682932,Hákon Arnar Haraldsson
0.40126532,-0.024317935,-0.17511484,-0.15881306,0.10420857,-0.10247179,0.42530894,0.35681295,-1.2067014,0.93312633,1.0282997,-0.19403657,-0.05942647,0.5886529,-1.1588615,-1.0955583,4,0.99998754,0.21545258,Marko Arnautović
-1.9642051,2.1711173,1.8903359,-0.5792601,1.659554,-1.718932,-3.0109131,0.5242154,0.8643775,-0.2905046,-2.0567846,2.698785,0.42293447,0.29364812,3.634968,-0.35404027,6,1.0,0.16095492,Maximilian Arnold
0.19226539,-0.42588988,-0.57795006,0.22828415,-0.8076882,0.2981105,0.6741178,0.44981283,-0.42188135,0.15097651,1.4396179,-1.2767153,-0.25956184,-0.5628505,-0.58998907,0.0060647707,7,0.95057184,0.18451849,Jann-Fiete Arp
0.3545492,-0.7350323,-0.7767978,0.3869239,-0.95810634,0.4580478,0.7374359,0.5453086,-0.6896981,0.1110767,1.7790147,-1.3148179,-0.34649584,-0.4878863,-0.86766607,-0.1587019,7,1.0,0.42051822,Sergio Arribas
0.24028757,-0.289343,-0.9743645,0.13547726,-0.44121164,0.14487551,0.61869663,0.8188871,-0.96092,0.7647461,1.9907215,-1.0463678,-0.25453267,0.1534078,-1.084712,-0.44429767,7,1.0,0.3343732,Kepa Arrizabalaga
0.595653,-0.058382787,-0.14966159,-0.1641487,0.22792538,-0.20953435,0.3326974,0.67273533,-1.646858,1.3985556,1.3283759,0.26683435,-0.19449982,1.1411821,-1.7187179,-1.8055472,4,1.0,0.4840726,Arthur
0.15906596,-0.6162385,-0.76607263,0.4068864,-1.1434326,0.55403745,0.891491,0.36777037,-0.3616749,-0.095234334,1.4105514,-1.5898006,-0.24284282,-0.8512385,-0.64793915,0.11712297,1,1.0,0.21484926,Takuma Asano
-0.2615513,-0.29928493,-0.31009024,0.18373823,0.07832581,0.30340517,0.92988366,-0.048871785,1.3556846,-0.7874515,-0.3609961,-0.92554843,-0.42682058,-1.5153563,0.057700142,0.9729632,2,1.0,0.05164697,Raúl Asencio
-0.4349872,0.67114925,0.50078833,-0.18146612,0.23016177,-0.75802356,-0.36762273,0.0056589693,0.38621292,-0.14747413,-0.85403013,0.8720418,0.13741022,0.2019833,0.5214218,-0.0052602263,0,0.9999752,0.1740184,Marco Asensio
-0.18651208,0.5759655,0.6245933,-0.35848752,0.09317966,-0.72993225,-0.4372928,0.016943201,0.25086734,-0.15895459,-0.7183518,0.8701438,0.21025372,0.31039265,0.3288747,-0.15797806,0,1.0,0.09217913,Marco Asensio
-0.88988626,0.4427228,0.5667647,-0.3530645,0.4516243,-0.72704643,0.01700215,0.13275027,1.4861352,-0.5647102,-1.4951893,0.8951727,0.098833226,-0.10679485,0.7498305,0.78750473,5,1.0,0.19214399,Kristjan Asllani
0.102016106,-0.20848325,-0.45903194,0.15927418,-0.41282564,0.21617503,0.32705343,0.30060104,-0.39383152,0.20524661,0.88789374,-0.68028605,-0.16450346,-0.23686956,-0.4490443,-0.032693576,1,0.55600876,0.16220418,Iago Aspas
0.39809358,-0.9561621,-0.9098152,0.4708416,-1.3900717,0.71499133,1.0349057,0.61573243,-0.8586215,0.16315767,2.1582778,-1.9458579,-0.33979154,-0.7332806,-1.0491273,-0.15967536,7,1.0,0.6214014,Yaser Asprilla
-0.009192385,0.18617748,0.1544849,-0.35933784,0.024696816,-0.3087149,0.0811768,-0.07167001,0.38629833,-0.041497774,-0.38565224,0.22331516,0.18443677,-0.08021629,0.059390172,0.08725919,0,0.829177,0.09246843,Lorenz Assignon
-0.8051438,1.4287763,1.4591299,-0.63266516,1.0302612,-1.3124927,-1.7915331,0.26490533,0.34193763,0.12801397,-1.1433378,1.9846593,0.45487368,0.48390588,2.043506,-0.28891048,6,1.0,0.11544849,Dehmaine Assoumani
0.14467615,-0.08303403,-0.2842182,-0.010423042,-0.09615487,0.2098535,0.38415295,0.13571069,-0.12669963,-0.122738466,0.18877278,-0.3142965,-0.07571548,-0.3765722,-0.40315044,0.08708311,1,0.99999815,0.13467325,Valentin Atangana Edoa
0.18814889,-0.23945212,-0.56596506,0.017640058,-0.42761752,0.31042892,0.8393952,0.35090017,-0.4253269,0.11569141,1.043846,-1.0801058,-0.29467058,-0.5439813,-0.65738344,0.09144831,1,0.9980326,0.23456447,Arthur Atta
0.057127196,-0.03948515,-0.19247644,0.1335324,0.016336795,0.043380357,0.5088657,-0.026303306,0.46314332,-0.19962607,0.032519527,-0.85986,-0.5320784,-0.7283919,-0.09242421,0.5036592,1,1.0,0.29217678,Noah Atubolu
0.04912725,-0.33906895,-0.2769963,0.23241258,-0.31472442,0.2493336,0.624451,0.023380749,0.4644864,-0.30780488,0.48646474,-1.2836056,-0.3689377,-1.0002748,-0.1628272,0.5467466,1,1.0,0.2032481,Emil Audero
0.5101309,0.22873402,1.1401465,-0.37569392,-0.26436192,-0.5886411,0.2831509,0.32318652,-1.0361588,1.0138535,-0.3010423,1.0615466,0.33456343,1.1957338,-0.7677094,-1.3181299,3,0.7087607,0.4308003,Tommaso Augello
0.018370427,0.5097165,0.78942704,-0.45888132,-0.00038383575,-0.72032464,0.21462311,0.010191128,-0.2845577,0.7076986,-0.6549591,0.8547774,0.25540176,0.811145,-0.12376041,-0.4470993,0,0.99583536,0.27887005,Carlos Augusto
-0.20244905,-0.28518152,-0.18690954,-0.02491851,-0.19640946,0.43260378,0.68181324,0.1113528,0.7259426,-0.45530924,-0.26168117,-0.46070766,0.077140205,-0.8958889,-0.07833149,0.6441754,2,1.0,0.20987399,Yann Aurel Bisseck
0.10426393,1.2673484,1.6408998,-0.4864387,1.1590403,-1.2881621,-1.7071577,0.16831742,-1.8863428,1.9383975,0.00070709176,1.8832443,0.2249636,2.1052918,0.49755627,-3.098737,3,1.0,0.5634856,Brandon Austin
-0.9328267,0.38278222,0.34201604,-0.23135315,0.94531137,-0.5029817,0.0029615313,-0.10289143,2.0749235,-1.1719029,-1.7346697,0.35434523,-0.18170506,-0.9444294,0.7218828,1.3295345,5,1.0,0.06667453,Ezequiel Ávila
0.34472412,-0.010739587,-0.46736908,-0.16377987,0.07715693,0.021152625,0.46491444,0.49066782,-0.97736907,0.7239432,1.0750142,-0.35083917,-0.03384705,0.31347004,-0.98208225,-0.66740525,7,0.99999815,0.17610426,Taiwo Awoniyi
-0.34309444,0.7714198,0.98159707,-0.62380683,0.36085194,-1.0455495,-0.7749741,0.037205674,0.16730465,0.21717384,-0.5498632,1.1472661,0.35341868,0.5198849,0.6956294,-0.3249799,0,0.98577136,0.1011879,Yasin Ayari
0.06514126,0.94967204,1.5917993,-0.26659304,0.27538332,-1.196424,-0.5981813,0.065743774,-1.0570607,0.9344408,-0.9218488,1.8632493,0.09544655,1.816367,0.2303804,-1.7887471,3,1.0,0.09077201,Florian Ayé
-0.30959284,-0.056177102,-0.08104162,-0.06381001,0.21844555,0.24852552,0.7161676,-0.02556242,1.2261364,-0.5146178,-0.6379176,-0.26694253,-0.21944007,-0.960557,0.073939934,1.1112614,2,1.0,0.1687784,André Ayew
-0.6306328,0.50918067,0.55718035,-0.19605942,0.5689869,-0.62750864,0.18091215,-0.356057,1.5581738,-0.50171465,-1.3937556,0.3904533,-0.18127702,-0.38680393,0.5614588,1.3374887,5,1.0,0.26895082,Jordan Ayew
0.049452443,-0.13477755,-0.2499039,-0.08776749,-0.18683647,0.316301,0.48151463,0.18390578,0.2323747,-0.28122488,-0.09766659,-0.35583457,0.05907453,-0.52538836,-0.22136931,0.33407217,2,0.99325556,0.22194001,Jordan Ayew
-0.65607977,0.572633,0.68137,-0.39203694,0.3230392,-0.7187648,0.0074759275,0.02069297,1.1433219,-0.26183176,-1.2790097,0.96180636,0.11568277,-2.9387884e-05,0.6437062,0.66647214,5,1.0,0.17650048,Neil El Aynaoui
0.42265645,0.01251936,-0.046535373,-0.27137956,0.020751767,-0.058365844,0.16835256,0.63211113,-0.98100245,0.95712703,1.1597303,-0.26212075,0.00914599,0.53358257,-0.7911845,-1.1895564,4,0.9997406,0.27633098,Ayman Azhil
0.21886477,-0.06968396,-0.4623382,-0.09618656,-0.14849053,0.13770871,0.526379,0.3120957,-0.5664662,0.2937607,0.7336159,-0.580691,-0.10259916,-0.094717726,-0.6003453,-0.056813534,7,0.9999923,0.17643598,Adam Aznou
0.3207908,-0.4056405,-0.90349376,0.14056745,-0.5671728,0.26267233,0.6976052,0.4957869,-0.81528854,0.388608,1.5116217,-0.94333744,-0.27481732,-0.17972705,-1.0265714,-0.22396669,7,1.0,0.5955802,Adam Aznou
0.29905382,-0.07989732,-0.29789972,-0.12981504,-0.14176722,0.06833492,0.38210768,0.49613702,-0.84424996,0.6902093,1.0034434,-0.50258726,0.015076332,0.258036,-0.8662088,-0.6845332,7,0.9897984,0.18679807,César Azpilicueta
-0.08496698,1.1596507,1.9928215,-0.39343026,0.5156742,-1.3603055,-1.0427533,0.20819855,-0.6758045,0.92151135,-1.030362,2.321229,0.64679366,1.457204,1.0600572,-1.466507,3,1.0,0.13263804,Paulo Azzi
0.19634095,-0.14801612,-0.6111794,-0.09715323,-0.18267241,0.14050293,0.6465674,0.42140478,-0.52537364,0.24448875,0.9179909,-0.6504592,-0.11951599,-0.20367907,-0.74810135,-0.13585016,7,0.99621636,0.17896701,Oussama El Azzouzi
0.0830636,-0.092629306,-0.32884634,0.03495403,-0.10417122,0.23318149,0.41725498,0.10319013,0.016226552,-0.14520498,0.15924543,-0.56874084,-0.12587564,-0.52437085,-0.2819223,0.334828,1,0.99999046,0.09331382,Papa Ba
-0.42613775,0.22574651,0.26641124,-0.14792566,0.5810269,-0.25419742,0.3181113,-0.1831883,1.3840554,-0.6029997,-1.1078869,0.12145205,-0.21935514,-0.7053013,0.2512834,1.1733528,5,1.0,0.15761867,Shavy Babicka
0.09942303,0.16627863,0.09973956,-0.13739489,0.016268115,-0.33760384,0.17364351,-0.01376529,0.034489766,-0.10157555,-0.17135641,0.13475832,-0.054787215,0.14396235,-0.32400978,-0.009396734,0,0.9987915,0.18328278,Jacopo Bacci
0.20234782,-0.34158763,-0.5917688,0.22067475,-0.603065,0.39916623,0.6118417,0.27634352,-0.3724802,0.043194138,1.0569037,-0.88280934,-0.18523987,-0.5134883,-0.5173213,0.06724969,1,0.9999791,0.13554151,Aliou Badara Baldé
-0.28772724,-0.102834575,-0.058839433,0.04941943,0.22483355,0.12214415,0.63072485,-0.09436938,1.2237861,-0.5031934,-0.65268433,-0.355786,-0.25791866,-0.9726419,0.15675263,0.948324,2,1.0,0.11730441,Loïc Bade
-0.17999133,-0.38280585,-0.42352217,0.1410831,-0.24335103,0.5375218,0.9650305,0.090318754,0.99397385,-0.7574182,-0.1862823,-0.88820493,-0.17846552,-1.3897507,-0.12518919,0.8433326,2,1.0,0.10374812,Milan Badelj
-0.28322145,0.1332376,0.061349005,-0.12877588,0.2524338,-0.057944126,0.53088933,-0.15256889,1.2513223,-0.5637465,-0.8984899,-0.14487734,-0.25709742,-0.85736465,0.18205623,1.040223,2,0.9995728,0.110566214,Benoît Badiashile
-0.6277783,0.8350478,0.6646901,-0.4659021,0.4768259,-0.9302667,-0.6981611,0.051071055,1.0452263,-0.5016076,-1.2291929,0.9701055,0.22461623,0.1204929,1.0495498,0.4184373,5,0.9999695,0.19175579,Alex Baena
0.3325635,-0.23578742,-0.4930778,-0.015572112,-0.3045417,0.44329655,0.637304,0.9183951,-1.3416784,1.1306363,1.8835944,-0.9617077,-0.052981466,0.2674443,-1.194927,-0.985826,7,1.0,0.3170042,Juma Bah
0.40266448,0.54582846,0.7754501,-0.4136328,0.15678124,-0.6922995,-0.12909895,0.31099012,-1.0484394,1.0599313,0.28000793,0.8016251,0.15255344,1.2923218,-0.64433634,-1.5266514,4,0.98402095,0.3735777,Juma Bah
-0.25995842,-0.35963786,-0.3125643,0.22562265,0.09623037,0.2926138,0.9513605,-0.110628754,1.3456615,-0.7749363,-0.24802737,-1.0866979,-0.44010255,-1.5683801,0.025367059,1.0203329,2,1.0,0.08275466,Leon Bailey
-1.4509403,1.3762803,1.1588496,-0.49630877,1.209118,-1.2800379,-1.9561923,0.29100308,1.6567447,-0.914679,-1.836935,1.8451415,0.35432073,-0.14551605,2.3527908,0.52956575,6,0.99994123,0.20408377,Eric Bailly
0.3584591,-0.22238037,-0.89777356,0.0326125,-0.304228,0.13221042,0.6664867,0.8815489,-1.1071819,1.0104284,2.063712,-1.014791,-0.19976057,0.31272492,-1.1543837,-0.6604571,7,1.0,0.20685954,Theo Bair
0.2527748,-0.06871972,-0.5098757,-0.02239509,-0.043111287,0.07153848,0.38283402,0.52613074,-0.8500941,0.6891124,1.1542548,-0.46056354,-0.07492403,0.26100928,-0.8556434,-0.5178809,7,1.0,0.17711255,Stefan Bajcetic
-1.6055281,2.3633583,1.9802339,-0.7495893,1.5897199,-2.0962174,-3.0424557,0.12676732,1.1291355,-0.12838426,-1.924428,2.4402654,0.26378724,0.3588553,3.558222,-0.1787537,6,1.0,0.35673928,Cédric Bakambu
0.31867683,-0.49288657,-0.8291639,0.23089662,-0.7596365,0.32287598,0.64728016,0.8107961,-0.98379445,0.6296883,2.075504,-1.3818855,-0.2570745,-0.101482235,-0.98660415,-0.49356568,7,1.0,0.29608566,Mitchel Bakker
-0.10200932,0.28043798,0.30138558,-0.01007859,0.11191654,-0.39374146,0.17409949,-0.16260841,0.5170014,0.017432626,-0.53395766,-0.02767649,-0.20619833,-0.15569732,0.13605708,0.46172687,0,1.0,0.33241016,Mitchel Bakker
-0.05286523,0.25728515,0.16979584,-0.14076942,0.056389056,-0.45586377,0.02769661,-0.029372372,0.35730395,-0.13306133,-0.6178689,0.33991888,-0.04431605,0.07210441,0.015521206,0.09957614,0,0.99998754,0.09714947,Darryl Bakola
0.66076374,0.16951679,0.3742004,-0.5566936,0.3723817,-0.39165723,0.24165581,0.6897036,-1.7287691,1.6155498,1.0521547,0.55029,0.008105822,1.5772147,-1.4259958,-2.3298907,4,1.0,0.38861528,Ridle Baku
0.19591103,-0.07389515,-0.4925714,0.022296552,-0.17201889,0.14920005,0.56481886,0.29984277,-0.117115416,0.031022053,0.5887126,-0.711859,-0.26630697,-0.39499953,-0.41638452,0.26106253,1,1.0,0.17186038,Ridle Baku
